Property ID,Real Estate Home Knowledge,Distress_Score,Investor_Insights
4346,1,100.0,"High chance of foreclosure, Unpaid taxes"
4347,4,100.0,"High chance of foreclosure, Unpaid taxes"
4348,6,100.0,High chance of foreclosure
4349,8,100.0,High chance of foreclosure
4350,4,100.0,High chance of foreclosure
4351,4,98.5,High chance of foreclosure
4352,5,100.0,High chance of foreclosure
4353,3,99.5,High chance of foreclosure
4354,6,100.0,High chance of foreclosure
4355,8,100.0,"High chance of foreclosure, Unpaid taxes"
4356,4,100.0,"High chance of foreclosure, Unpaid taxes"
4357,6,100.0,"High chance of foreclosure, Unpaid taxes"
4358,5,100.0,"High chance of foreclosure, Unpaid taxes"
4359,5,100.0,High chance of foreclosure
4360,0,100.0,"High chance of foreclosure, Unpaid taxes"
4361,3,100.0,"High chance of foreclosure, Negative equity"
4362,4,100.0,"High chance of foreclosure, Unpaid taxes"
4363,4,100.0,High chance of foreclosure
4364,8,100.0,High chance of foreclosure
4365,6,100.0,High chance of foreclosure
4366,4,100.0,"High chance of foreclosure, Negative equity"
4367,1,100.0,High chance of foreclosure
4368,4,100.0,"High chance of foreclosure, Unpaid taxes"
4369,6,100.0,"High chance of foreclosure, Unpaid taxes"
4370,7,100.0,"High chance of foreclosure, Unpaid taxes"
4371,1,100.0,High chance of foreclosure
4372,8,100.0,High chance of foreclosure
4373,4,100.0,"High chance of foreclosure, Unpaid taxes"
4374,0,100.0,"High chance of foreclosure, Unpaid taxes"
4375,1,100.0,"High chance of foreclosure, Unpaid taxes"
4376,7,100.0,High chance of foreclosure
4377,0,100.0,"High chance of foreclosure, Unpaid taxes"
4378,4,100.0,High chance of foreclosure
4379,7,100.0,High chance of foreclosure
4380,5,100.0,High chance of foreclosure
4381,0,100.0,"High chance of foreclosure, Unpaid taxes"
4382,5,100.0,"High chance of foreclosure, Unpaid taxes"
4383,2,100.0,"High chance of foreclosure, Unpaid taxes"
4384,7,100.0,High chance of foreclosure
4385,5,100.0,High chance of foreclosure
4386,6,100.0,"High chance of foreclosure, Unpaid taxes"
4387,5,100.0,"High chance of foreclosure, Unpaid taxes"
4388,1,100.0,"High chance of foreclosure, Unpaid taxes"
4389,2,100.0,High chance of foreclosure
4390,7,100.0,"High chance of foreclosure, Unpaid taxes"
4391,8,100.0,High chance of foreclosure
4392,1,100.0,"High chance of foreclosure, Unpaid taxes"
4393,1,100.0,High chance of foreclosure
4394,1,100.0,"High chance of foreclosure, Unpaid taxes"
4395,3,100.0,"High chance of foreclosure, Unpaid taxes"
4396,0,100.0,High chance of foreclosure
4397,1,100.0,"High chance of foreclosure, Negative equity"
4398,6,100.0,"High chance of foreclosure, Unpaid taxes"
4399,8,100.0,"High chance of foreclosure, Unpaid taxes"
4400,6,100.0,"High chance of foreclosure, Unpaid taxes"
4401,9,100.0,High chance of foreclosure
4402,6,100.0,"High chance of foreclosure, Unpaid taxes"
4403,4,100.0,"High chance of foreclosure, Unpaid taxes"
4404,4,100.0,High chance of foreclosure
4405,8,100.0,High chance of foreclosure
4406,5,100.0,High chance of foreclosure
4407,4,100.0,"High chance of foreclosure, Unpaid taxes"
4408,6,100.0,"High chance of foreclosure, Unpaid taxes"
4409,1,100.0,"High chance of foreclosure, Unpaid taxes"
4410,5,100.0,High chance of foreclosure
4411,8,100.0,"High chance of foreclosure, Unpaid taxes"
4412,4,100.0,High chance of foreclosure
4413,0,100.0,"High chance of foreclosure, Negative equity"
4414,2,100.0,High chance of foreclosure
4415,6,100.0,"High chance of foreclosure, Unpaid taxes"
4416,3,100.0,"High chance of foreclosure, Negative equity"
4417,6,100.0,High chance of foreclosure
4419,4,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4420,4,100.0,"High chance of foreclosure, Unpaid taxes"
4421,7,100.0,"High chance of foreclosure, Unpaid taxes"
4422,1,100.0,"High chance of foreclosure, Unpaid taxes"
4423,4,100.0,High chance of foreclosure
4424,5,100.0,"High chance of foreclosure, Unpaid taxes"
4425,3,100.0,"High chance of foreclosure, Unpaid taxes"
4426,3,100.0,"High chance of foreclosure, Unpaid taxes"
4427,9,100.0,"High chance of foreclosure, Unpaid taxes"
4428,6,100.0,"High chance of foreclosure, Unpaid taxes"
4429,5,100.0,High chance of foreclosure
4430,7,100.0,"High chance of foreclosure, Unpaid taxes"
4431,4,100.0,"High chance of foreclosure, Unpaid taxes"
4432,5,100.0,"High chance of foreclosure, Unpaid taxes"
4433,5,100.0,High chance of foreclosure
4434,6,100.0,"High chance of foreclosure, Unpaid taxes"
4436,6,100.0,"High chance of foreclosure, Unpaid taxes"
4437,8,100.0,"High chance of foreclosure, Unpaid taxes"
4438,0,100.0,"High chance of foreclosure, Unpaid taxes"
4439,1,100.0,"High chance of foreclosure, Unpaid taxes"
4440,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4441,8,100.0,High chance of foreclosure
4442,2,99.5,High chance of foreclosure
4443,6,100.0,"High chance of foreclosure, Unpaid taxes"
4444,5,100.0,"High chance of foreclosure, Unpaid taxes"
4445,6,100.0,"High chance of foreclosure, Unpaid taxes"
4446,5,100.0,"High chance of foreclosure, Unpaid taxes"
4447,7,100.0,"High chance of foreclosure, Unpaid taxes"
4448,6,100.0,"High chance of foreclosure, Unpaid taxes"
4449,7,100.0,"High chance of foreclosure, Unpaid taxes"
4450,5,100.0,"High chance of foreclosure, Unpaid taxes"
4451,4,100.0,High chance of foreclosure
4452,5,100.0,"High chance of foreclosure, Negative equity"
4453,2,100.0,High chance of foreclosure
4454,3,100.0,"High chance of foreclosure, Unpaid taxes"
4455,9,100.0,"High chance of foreclosure, Unpaid taxes"
4456,9,100.0,High chance of foreclosure
4457,1,100.0,High chance of foreclosure
4458,1,100.0,High chance of foreclosure
4459,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4460,4,100.0,"High chance of foreclosure, Unpaid taxes"
4461,4,100.0,"High chance of foreclosure, Unpaid taxes"
4462,0,100.0,High chance of foreclosure
4463,1,100.0,"High chance of foreclosure, Unpaid taxes"
4464,1,100.0,"High chance of foreclosure, Negative equity"
4465,2,100.0,High chance of foreclosure
4466,7,100.0,"High chance of foreclosure, Unpaid taxes"
4467,0,100.0,"High chance of foreclosure, Unpaid taxes"
4468,3,99.5,High chance of foreclosure
4469,2,100.0,High chance of foreclosure
4470,5,100.0,High chance of foreclosure
4471,3,100.0,High chance of foreclosure
4472,2,100.0,"High chance of foreclosure, Unpaid taxes"
4473,1,100.0,"High chance of foreclosure, Unpaid taxes"
4474,6,100.0,"High chance of foreclosure, Unpaid taxes"
4475,4,100.0,High chance of foreclosure
4476,6,100.0,"High chance of foreclosure, Unpaid taxes"
4477,2,100.0,"High chance of foreclosure, Unpaid taxes"
4478,3,100.0,High chance of foreclosure
4479,9,100.0,High chance of foreclosure
4480,1,100.0,"High chance of foreclosure, Unpaid taxes"
4481,2,100.0,High chance of foreclosure
4482,2,100.0,"High chance of foreclosure, Unpaid taxes"
4483,8,100.0,High chance of foreclosure
4484,6,100.0,High chance of foreclosure
4485,9,100.0,"High chance of foreclosure, Unpaid taxes"
4486,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4487,9,100.0,High chance of foreclosure
4488,3,100.0,"High chance of foreclosure, Unpaid taxes"
4489,1,100.0,"High chance of foreclosure, Unpaid taxes"
4490,0,100.0,"High chance of foreclosure, Unpaid taxes"
4491,0,100.0,High chance of foreclosure
4492,2,100.0,High chance of foreclosure
4493,8,100.0,"High chance of foreclosure, Unpaid taxes"
4494,2,100.0,"High chance of foreclosure, Unpaid taxes"
4495,1,100.0,"High chance of foreclosure, Unpaid taxes"
4496,0,100.0,High chance of foreclosure
4497,3,100.0,High chance of foreclosure
4498,5,100.0,"High chance of foreclosure, Unpaid taxes"
4499,7,100.0,"High chance of foreclosure, Unpaid taxes"
4500,9,100.0,High chance of foreclosure
4501,3,100.0,"High chance of foreclosure, Unpaid taxes"
4502,4,100.0,High chance of foreclosure
4503,8,100.0,High chance of foreclosure
4504,3,100.0,"High chance of foreclosure, Unpaid taxes"
4505,9,100.0,"High chance of foreclosure, Unpaid taxes"
4506,2,100.0,"High chance of foreclosure, Unpaid taxes"
4507,2,100.0,High chance of foreclosure
4508,7,100.0,"High chance of foreclosure, Unpaid taxes"
4510,9,100.0,"High chance of foreclosure, Unpaid taxes"
4511,2,100.0,"High chance of foreclosure, Unpaid taxes"
4512,3,100.0,"High chance of foreclosure, Unpaid taxes"
4513,5,100.0,"High chance of foreclosure, Unpaid taxes"
4514,1,100.0,"High chance of foreclosure, Unpaid taxes"
4515,3,100.0,"High chance of foreclosure, Negative equity"
4516,4,100.0,"High chance of foreclosure, Unpaid taxes"
4517,6,100.0,"High chance of foreclosure, Unpaid taxes"
4518,7,100.0,"High chance of foreclosure, Unpaid taxes"
4519,3,100.0,"High chance of foreclosure, Unpaid taxes"
4520,8,100.0,"High chance of foreclosure, Unpaid taxes"
4521,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4522,4,100.0,High chance of foreclosure
4523,0,100.0,"High chance of foreclosure, Unpaid taxes"
4524,7,100.0,"High chance of foreclosure, Unpaid taxes"
4525,5,100.0,High chance of foreclosure
4526,4,99.5,High chance of foreclosure
4527,1,100.0,High chance of foreclosure
4528,6,100.0,High chance of foreclosure
4529,7,100.0,"High chance of foreclosure, Unpaid taxes"
4530,4,100.0,"High chance of foreclosure, Unpaid taxes"
4531,2,100.0,High chance of foreclosure
4532,2,97.5,High chance of foreclosure
4533,0,100.0,"High chance of foreclosure, Unpaid taxes"
4534,2,100.0,High chance of foreclosure
4535,2,100.0,"High chance of foreclosure, Unpaid taxes"
4536,7,100.0,High chance of foreclosure
4537,1,100.0,High chance of foreclosure
4538,0,100.0,High chance of foreclosure
4539,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4540,4,100.0,"High chance of foreclosure, Unpaid taxes"
4541,2,100.0,High chance of foreclosure
4542,3,100.0,High chance of foreclosure
4543,7,100.0,"High chance of foreclosure, Unpaid taxes"
4544,5,100.0,High chance of foreclosure
4545,9,100.0,High chance of foreclosure
4546,2,100.0,High chance of foreclosure
4547,1,100.0,"High chance of foreclosure, Unpaid taxes"
4548,0,100.0,"High chance of foreclosure, Unpaid taxes"
4549,3,100.0,"High chance of foreclosure, Negative equity"
4550,6,100.0,"High chance of foreclosure, Unpaid taxes"
4551,1,100.0,"High chance of foreclosure, Unpaid taxes"
4552,9,100.0,High chance of foreclosure
4553,0,100.0,High chance of foreclosure
4554,2,98.5,High chance of foreclosure
4555,0,100.0,"High chance of foreclosure, Unpaid taxes"
4556,9,98.5,High chance of foreclosure
4557,7,100.0,High chance of foreclosure
4558,9,100.0,"High chance of foreclosure, Unpaid taxes"
4559,0,100.0,"High chance of foreclosure, Negative equity"
4560,2,100.0,High chance of foreclosure
4561,3,100.0,"High chance of foreclosure, Unpaid taxes"
4562,9,100.0,"High chance of foreclosure, Unpaid taxes"
4563,7,100.0,High chance of foreclosure
4564,9,100.0,"High chance of foreclosure, Negative equity"
4565,5,100.0,High chance of foreclosure
4566,8,100.0,"High chance of foreclosure, Unpaid taxes"
4567,4,100.0,"High chance of foreclosure, Negative equity"
4568,4,98.0,High chance of foreclosure
4569,2,100.0,High chance of foreclosure
4570,2,100.0,"High chance of foreclosure, Unpaid taxes"
4571,6,100.0,"High chance of foreclosure, Unpaid taxes"
4572,9,100.0,High chance of foreclosure
4573,6,99.5,"High chance of foreclosure, Unpaid taxes"
4574,7,100.0,High chance of foreclosure
4575,0,100.0,High chance of foreclosure
4576,1,100.0,"High chance of foreclosure, Unpaid taxes"
4577,1,100.0,High chance of foreclosure
4578,1,100.0,High chance of foreclosure
4579,4,100.0,High chance of foreclosure
4580,1,100.0,"High chance of foreclosure, Unpaid taxes"
4581,9,100.0,High chance of foreclosure
4582,2,100.0,"High chance of foreclosure, Unpaid taxes"
4583,3,100.0,"High chance of foreclosure, Unpaid taxes"
4584,3,100.0,"High chance of foreclosure, Negative equity"
4585,4,100.0,High chance of foreclosure
4586,7,100.0,High chance of foreclosure
4587,5,100.0,"High chance of foreclosure, Unpaid taxes"
4588,3,100.0,"High chance of foreclosure, Unpaid taxes"
4589,9,100.0,High chance of foreclosure
4590,6,100.0,"High chance of foreclosure, Unpaid taxes"
4591,1,100.0,"High chance of foreclosure, Unpaid taxes"
4592,5,100.0,High chance of foreclosure
4593,4,100.0,"High chance of foreclosure, Unpaid taxes"
4594,3,100.0,High chance of foreclosure
4595,9,100.0,High chance of foreclosure
4596,1,100.0,"High chance of foreclosure, Negative equity"
4597,8,100.0,High chance of foreclosure
4598,4,100.0,"High chance of foreclosure, Unpaid taxes"
4599,2,99.5,High chance of foreclosure
4600,7,100.0,"High chance of foreclosure, Unpaid taxes"
4601,8,100.0,High chance of foreclosure
4602,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4603,3,100.0,"High chance of foreclosure, Unpaid taxes"
4604,5,100.0,High chance of foreclosure
4605,7,100.0,"High chance of foreclosure, Unpaid taxes"
4606,0,100.0,High chance of foreclosure
4607,5,100.0,High chance of foreclosure
4608,4,100.0,"High chance of foreclosure, Unpaid taxes"
4609,4,100.0,High chance of foreclosure
4610,8,100.0,High chance of foreclosure
4611,7,100.0,High chance of foreclosure
4612,1,100.0,High chance of foreclosure
4613,8,100.0,"High chance of foreclosure, Unpaid taxes"
4614,1,100.0,High chance of foreclosure
4615,4,100.0,High chance of foreclosure
4616,5,100.0,High chance of foreclosure
4617,3,100.0,"High chance of foreclosure, Negative equity"
4618,2,100.0,"High chance of foreclosure, Unpaid taxes"
4619,1,100.0,"High chance of foreclosure, Unpaid taxes"
4620,6,100.0,"High chance of foreclosure, Unpaid taxes"
4621,2,100.0,"High chance of foreclosure, Unpaid taxes"
4622,6,100.0,"High chance of foreclosure, Unpaid taxes"
4623,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4624,0,100.0,High chance of foreclosure
4625,4,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4626,5,100.0,High chance of foreclosure
4627,1,100.0,"High chance of foreclosure, Unpaid taxes"
4628,3,99.0,"High chance of foreclosure, Unpaid taxes"
4629,5,100.0,High chance of foreclosure
4630,7,100.0,"High chance of foreclosure, Unpaid taxes"
4631,6,100.0,High chance of foreclosure
4632,0,100.0,"High chance of foreclosure, Unpaid taxes"
4633,7,100.0,High chance of foreclosure
4634,0,100.0,High chance of foreclosure
4635,3,100.0,High chance of foreclosure
4636,5,100.0,High chance of foreclosure
4637,6,100.0,High chance of foreclosure
4638,5,100.0,"High chance of foreclosure, Unpaid taxes"
4639,8,100.0,"High chance of foreclosure, Unpaid taxes"
4640,8,99.5,High chance of foreclosure
4641,5,99.0,High chance of foreclosure
4642,9,100.0,"High chance of foreclosure, Unpaid taxes"
4643,8,100.0,High chance of foreclosure
4644,8,100.0,High chance of foreclosure
4645,6,100.0,"High chance of foreclosure, Unpaid taxes"
4646,1,100.0,"High chance of foreclosure, Unpaid taxes"
4647,2,100.0,High chance of foreclosure
4648,1,100.0,High chance of foreclosure
4649,7,100.0,High chance of foreclosure
4650,2,100.0,High chance of foreclosure
4651,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4652,8,100.0,"High chance of foreclosure, Unpaid taxes"
4653,0,100.0,High chance of foreclosure
4654,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4655,3,100.0,High chance of foreclosure
4656,6,100.0,"High chance of foreclosure, Unpaid taxes"
4657,0,100.0,"High chance of foreclosure, Unpaid taxes"
4658,9,100.0,"High chance of foreclosure, Unpaid taxes"
4659,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4660,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4661,3,100.0,"High chance of foreclosure, Unpaid taxes"
4663,2,100.0,High chance of foreclosure
4664,7,100.0,High chance of foreclosure
4665,9,100.0,"High chance of foreclosure, Unpaid taxes"
4666,9,100.0,High chance of foreclosure
4667,3,100.0,High chance of foreclosure
4668,9,99.0,"High chance of foreclosure, Unpaid taxes"
4669,3,100.0,"High chance of foreclosure, Unpaid taxes"
4670,3,100.0,"High chance of foreclosure, Unpaid taxes"
4671,9,100.0,"High chance of foreclosure, Unpaid taxes"
4672,8,100.0,"High chance of foreclosure, Unpaid taxes"
4673,4,100.0,"High chance of foreclosure, Unpaid taxes"
4674,2,100.0,High chance of foreclosure
4675,1,100.0,"High chance of foreclosure, Unpaid taxes"
4676,0,100.0,"High chance of foreclosure, Unpaid taxes"
4677,1,100.0,"High chance of foreclosure, Unpaid taxes"
4678,7,100.0,"High chance of foreclosure, Negative equity"
4679,7,100.0,High chance of foreclosure
4680,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4681,9,100.0,High chance of foreclosure
4682,2,100.0,"High chance of foreclosure, Unpaid taxes"
4683,7,100.0,"High chance of foreclosure, Unpaid taxes"
4684,0,100.0,"High chance of foreclosure, Unpaid taxes"
4685,2,100.0,"High chance of foreclosure, Unpaid taxes"
4686,0,100.0,High chance of foreclosure
4687,4,100.0,High chance of foreclosure
4688,2,100.0,High chance of foreclosure
4689,3,100.0,"High chance of foreclosure, Unpaid taxes"
4690,6,100.0,"High chance of foreclosure, Negative equity"
4691,2,100.0,"High chance of foreclosure, Unpaid taxes"
4692,2,97.5,High chance of foreclosure
4693,7,100.0,"High chance of foreclosure, Unpaid taxes"
4694,2,100.0,"High chance of foreclosure, Unpaid taxes"
4695,7,97.5,High chance of foreclosure
4696,0,100.0,"High chance of foreclosure, Negative equity"
4698,2,100.0,High chance of foreclosure
